TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,ORDINAL_POSITION
S_CURATED,V_VIKING_SUMMARY,MANAGER_LEVEL_1_USERNAME,TEXT,14
S_CURATED,V_VIKING_SUMMARY,MANAGER_LEVEL_1_NAME,TEXT,15
S_CURATED,V_VIKING_SUMMARY,MANAGER_LEVEL_2_USERNAME,TEXT,16
S_CURATED,V_VIKING_SUMMARY,MANAGER_LEVEL_2_NAME,TEXT,17
S_CURATED,V_VIKING_SUMMARY,MANAGER_LEVEL_3_USERNAME,TEXT,18
S_CURATED,V_VIKING_SUMMARY,MANAGER_LEVEL_3_NAME,TEXT,19
S_CURATED,V_VIKING_SUMMARY,HIGHEST_DIRECTOR_USERNAME,TEXT,20
S_CURATED,V_VIKING_SUMMARY,LOCATION,TEXT,24
S_CURATED,V_VIKING_SUMMARY,REGION,TEXT,30
S_CURATED,V_VIKING_SUMMARY,HIRE_TYPE,TEXT,48
S_CURATED,V_WBR_OFFERS_RESOLVED,POSITION_LOCATION,TEXT,7
S_CURATED,V_WBR_OFFERS_RESOLVED,TTS_SLA,NUMBER,13
S_CURATED,V_WBR_OFFERS_RESOLVED,APPLICATION_ID,NUMBER,14
S_CURATED,V_WBR_OFFERS_RESOLVED,MANAGER_NAME,TEXT,16
S_CURATED,V_WBR_OFFERS_RESOLVED,SLA_SUCCESS,TEXT,23
S_CURATED,V_WBR_OPENVSACCEPTED,LOCATION,TEXT,7
S_CURATED,V_WBR_OPENVSACCEPTED,TTS_SLA,NUMBER,13
S_CURATED,V_WBR_OPENVSACCEPTED,SLA_SUCCESS,TEXT,14
S_CURATED,V_WBR_OPENVSACCEPTED,MANAGER_NAME,TEXT,16
S_CURATED,V_WBR_OPENVSACCEPTED,MISSED_SLA,TEXT,27
S_CURATED,V_WBR_REQUISITION,TTS_SLA,NUMBER,11
S_CURATED,V_WBR_REQUISITION,MANAGER_NAME,TEXT,14
S_CURATED,V_WBR_REQUISITION,MISSED_SLA,TEXT,21
S_CURATED,V_WBR_WOW_ACTIVITY,APPLICATION_ID,NUMBER,1
S_CURATED,V_WBR_WOW_ACTIVITY,LOCATION,TEXT,7
S_CURATED,V_WBR_WOW_ACTIVITY,HIRING_MANAGER,TEXT,9
S_CURATED,V_WBR_WOW_ACTIVITY,MANAGER_LEVEL_1,TEXT,10
S_CURATED,V_WBR_WOW_ACTIVITY,MANAGER_LEVEL_1_USERNAME,TEXT,11
S_CURATED,V_WBR_WOW_ACTIVITY,MANAGER_LEVEL_2,TEXT,12
S_CURATED,V_WBR_WOW_ACTIVITY,MANAGER_LEVEL_2_USERNAME,TEXT,13
S_CURATED,V_WBR_WOW_ACTIVITY,MANAGER_LEVEL_3,TEXT,14
S_CURATED,V_WBR_WOW_ACTIVITY,MANAGER_LEVEL_3_USERNAME,TEXT,15
S_CURATED,V_WBR_WOW_ACTIVITY,HIGHEST_DIRECTOR_USERNAME,TEXT,17
S_CURATED,V_WBR_WOW_ACTIVITY,USERNAME_MANAGER_01,TEXT,18
S_CURATED,V_WBR_WOW_ACTIVITY,USERNAME_MANAGER_02,TEXT,19
S_CURATED,V_WBR_WOW_ACTIVITY,USERNAME_MANAGER_03,TEXT,20
S_CURATED,V_WBR_WOW_ACTIVITY,USERNAME_MANAGER_04,TEXT,21
S_CURATED,V_WBR_WOW_ACTIVITY,USERNAME_MANAGER_05,TEXT,22
S_CURATED,V_WBR_WOW_ACTIVITY,USERNAME_MANAGER_06,TEXT,23
S_CURATED,V_WBR_WOW_ACTIVITY,USERNAME_MANAGER_07,TEXT,24
S_CURATED,V_WBR_WOW_ACTIVITY,USERNAME_MANAGER_08,TEXT,25
S_CURATED,V_WBR_WOW_ACTIVITY,USERNAME_MANAGER_09,TEXT,26
S_CURATED,V_WBR_WOW_ACTIVITY,USERNAME_MANAGER_10,TEXT,27
S_CURATED,V_WBR_WOW_ACTIVITY_V2,APPLICATION_ID,NUMBER,1
S_CURATED,V_WBR_WOW_ACTIVITY_V2,LOCATION,TEXT,7
S_CURATED,V_WBR_WOW_ACTIVITY_V2,HIRING_MANAGER,TEXT,9
S_CURATED,V_WBR_WOW_ACTIVITY_V2,MANAGER_LEVEL_1,TEXT,10
S_CURATED,V_WBR_WOW_ACTIVITY_V2,MANAGER_LEVEL_1_USERNAME,TEXT,11
S_CURATED,V_WBR_WOW_ACTIVITY_V2,MANAGER_LEVEL_2,TEXT,12
S_CURATED,V_WBR_WOW_ACTIVITY_V2,MANAGER_LEVEL_2_USERNAME,TEXT,13
S_CURATED,V_WBR_WOW_ACTIVITY_V2,MANAGER_LEVEL_3,TEXT,14
S_CURATED,V_WBR_WOW_ACTIVITY_V2,MANAGER_LEVEL_3_USERNAME,TEXT,15
S_CURATED,V_WBR_WOW_ACTIVITY_V2,HIGHEST_DIRECTOR_USERNAME,TEXT,17
S_CURATED,V_WBR_WOW_ACTIVITY_V2,USERNAME_MANAGER_01,TEXT,18
S_CURATED,V_WBR_WOW_ACTIVITY_V2,USERNAME_MANAGER_02,TEXT,19
S_CURATED,V_WBR_WOW_ACTIVITY_V2,USERNAME_MANAGER_03,TEXT,20
S_CURATED,V_WBR_WOW_ACTIVITY_V2,USERNAME_MANAGER_04,TEXT,21
S_CURATED,V_WBR_WOW_ACTIVITY_V2,USERNAME_MANAGER_05,TEXT,22
S_CURATED,V_WBR_WOW_ACTIVITY_V2,USERNAME_MANAGER_06,TEXT,23
S_CURATED,V_WBR_WOW_ACTIVITY_V2,USERNAME_MANAGER_07,TEXT,24
S_CURATED,V_WBR_WOW_ACTIVITY_V2,USERNAME_MANAGER_08,TEXT,25
S_CURATED,V_WBR_WOW_ACTIVITY_V2,USERNAME_MANAGER_09,TEXT,26
S_CURATED,V_WBR_WOW_ACTIVITY_V2,USERNAME_MANAGER_10,TEXT,27
S_CURATED,WORKER_JOB_HISTORY,EMPLOYEE_ID,NUMBER,2
S_CURATED,WORKER_JOB_HISTORY,CURRENT_EMPLOYEE_FLAG,TEXT,7
S_CURATED,WORKER_JOB_HISTORY,EMPLOYEE_USERNAME,TEXT,10
S_CURATED,WORKER_JOB_HISTORY,EMPLOYEE_NAME,TEXT,14
S_CURATED,WORKER_JOB_HISTORY,EMPLOYEE_TYPE,TEXT,15
S_CURATED,WORKER_JOB_HISTORY,IS_MANAGER,TEXT,16
S_CURATED,WORKER_JOB_HISTORY,WORKER_TYPE,TEXT,17
S_CURATED,WORKER_JOB_HISTORY,HIRE_DATE,DATE,19
S_CURATED,WORKER_JOB_HISTORY,LOCATION,TEXT,32
S_CURATED,WORKER_JOB_HISTORY,REGION,TEXT,40
S_CURATED,WORKER_JOB_HISTORY,EMPLOYEE_FULL_TIME_STATUS,TEXT,54
S_CURATED,WORKER_JOB_HISTORY,LOCATION_CODE,TEXT,55
S_CURATED,WORKER_JOB_HISTORY,EMPLOYEE_EXEMPT_STATUS,TEXT,56
S_WORKDAY,ATS_APPLICATIONS,APPLICATION_WID,TEXT,1
S_WORKDAY,ATS_APPLICATIONS,APPLICATION_ID,TEXT,2
S_WORKDAY,ATS_APPLICATIONS,FC_APPLICATION_SCORE,NUMBER,10
S_WORKDAY,ATS_APPLICATIONS,APPLICATION_STAGE,TEXT,12
S_WORKDAY,ATS_APPLICATIONS,APPLICATION_STATUS,TEXT,13
S_WORKDAY,ATS_APPLICATIONS,SOURCE_CATEGORY,TEXT,18
S_WORKDAY,ATS_APPLICATIONS,HIRED,TEXT,22
S_WORKDAY,ATS_OFFERS,APPLICATION_WID,TEXT,2
S_WORKDAY,ATS_OFFERS,ANTICIPATED_RELOCATION_DATE,TEXT,8
S_WORKDAY,ATS_OFFERS,PROPOSED_HIRE_DATE,DATE,9
S_WORKDAY,ATS_OFFERS,LOCATION,TEXT,11
S_WORKDAY,ATS_REQUISITIONS,MANAGER_NAME,TEXT,6
S_WORKDAY,ATS_REQUISITIONS,MANAGER_EEID,NUMBER,7
S_WORKDAY,ATS_REQUISITIONS,REGION,TEXT,10
S_WORKDAY,ATS_REQUISITIONS,WORKER_TYPE,TEXT,17
S_WORKDAY,ATS_REQUISITIONS,LOCATION,TEXT,23
S_WORKDAY,ATS_REQUISITIONS,LOCATION_HIERARCHY,TEXT,25
S_WORKDAY,ATS_REQUISITIONS,ADDITIONAL_LOCATIONS,TEXT,26
S_WORKDAY,ATS_REQUISITIONS,EMPLOYEE_TYPE,TEXT,27
S_WORKDAY,FC_MONTHLY_REVIEW_COMPLETION,EMPLOYEE_ID,NUMBER,1
S_WORKDAY,FC_MONTHLY_REVIEW_COMPLETION,MANAGER_ID,NUMBER,2
S_WORKDAY,FC_MONTHLY_REVIEW_COMPLETION,MANAGER_NAME,TEXT,3
S_WORKDAY,FC_MONTHLY_REVIEW_COMPLETION_STAGE,EMPLOYEE_ID,NUMBER,1
S_WORKDAY,FC_MONTHLY_REVIEW_COMPLETION_STAGE,MANAGER_ID,NUMBER,2
S_WORKDAY,FC_MONTHLY_REVIEW_COMPLETION_STAGE,MANAGER_NAME,TEXT,3
S_WORKDAY,MANAGER_HIERARCHY,EMPLOYEE_ID,NUMBER,2
S_WORKDAY,MANAGER_HIERARCHY,USERNAME_MANAGER_01,TEXT,3
S_WORKDAY,MANAGER_HIERARCHY,MANAGER_NAME_01,TEXT,4
S_WORKDAY,MANAGER_HIERARCHY,USERNAME_MANAGER_02,TEXT,5
S_WORKDAY,MANAGER_HIERARCHY,MANAGER_NAME_02,TEXT,6
S_WORKDAY,MANAGER_HIERARCHY,USERNAME_MANAGER_03,TEXT,7
S_WORKDAY,MANAGER_HIERARCHY,MANAGER_NAME_03,TEXT,8
S_WORKDAY,MANAGER_HIERARCHY,USERNAME_MANAGER_04,TEXT,9
S_WORKDAY,MANAGER_HIERARCHY,MANAGER_NAME_04,TEXT,10
S_WORKDAY,MANAGER_HIERARCHY,USERNAME_MANAGER_05,TEXT,11
S_WORKDAY,MANAGER_HIERARCHY,MANAGER_NAME_05,TEXT,12
S_WORKDAY,MANAGER_HIERARCHY,USERNAME_MANAGER_06,TEXT,13
S_WORKDAY,MANAGER_HIERARCHY,MANAGER_NAME_06,TEXT,14
S_WORKDAY,MANAGER_HIERARCHY,USERNAME_MANAGER_07,TEXT,15
S_WORKDAY,MANAGER_HIERARCHY,MANAGER_NAME_07,TEXT,16
S_WORKDAY,MANAGER_HIERARCHY,USERNAME_MANAGER_08,TEXT,17
S_WORKDAY,MANAGER_HIERARCHY,MANAGER_NAME_08,TEXT,18
S_WORKDAY,MANAGER_HIERARCHY,USERNAME_MANAGER_09,TEXT,19
S_WORKDAY,MANAGER_HIERARCHY,MANAGER_NAME_09,TEXT,20
S_WORKDAY,MANAGER_HIERARCHY,USERNAME_MANAGER_10,TEXT,21
S_WORKDAY,MANAGER_HIERARCHY,MANAGER_NAME_10,TEXT,22
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,NEW_MGR_USERNAME,TEXT,6
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER,TEXT,7
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,HIRE_DATE,DATE,8
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,EMPLOYEE_ID,NUMBER,10
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_USERNAME_01,TEXT,11
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_NAME_01,TEXT,12
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_USERNAME_02,TEXT,13
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_NAME_02,TEXT,14
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_USERNAME_03,TEXT,15
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_NAME_03,TEXT,16
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_USERNAME_04,TEXT,17
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_NAME_04,TEXT,18
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_USERNAME_05,TEXT,19
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_NAME_05,TEXT,20
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_USERNAME_06,TEXT,21
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_NAME_06,TEXT,22
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_USERNAME_07,TEXT,23
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_NAME_07,TEXT,24
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_USERNAME_08,TEXT,25
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_NAME_08,TEXT,26
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_USERNAME_09,TEXT,27
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_NAME_09,TEXT,28
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_USERNAME_10,TEXT,29
S_WORKDAY,MANAGER_HIERARCHY_TRENDED,MANAGER_NAME_10,TEXT,30
S_WORKDAY,MANAGER_HISTORY,EMPLOYEE_NAME,TEXT,1
S_WORKDAY,MANAGER_HISTORY,EMPLOYEE_ID,NUMBER,2
S_WORKDAY,MANAGER_HISTORY,MANAGER_EMPLOYEE_ID,NUMBER,4
S_WORKDAY,MANAGER_HISTORY,MANAGER_NAME,TEXT,5
S_WORKDAY,V_WORKDAY_TRENDED,EMPLOYEE_ID,NUMBER,2
S_WORKDAY,V_WORKDAY_TRENDED,EMPLOYEE_USERNAME,TEXT,7
S_WORKDAY,V_WORKDAY_TRENDED,EMPLOYEE_TYPE,TEXT,10
S_WORKDAY,V_WORKDAY_TRENDED,IS_MANAGER,NUMBER,11
S_WORKDAY,V_WORKDAY_TRENDED,WORKER_TYPE,TEXT,12
S_WORKDAY,V_WORKDAY_TRENDED,HIRE_DATE,DATE,14
S_WORKDAY,V_WORKDAY_TRENDED,MANAGER_LEVEL_1_USERNAME,TEXT,19
S_WORKDAY,V_WORKDAY_TRENDED,MANAGER_LEVEL_1_NAME,TEXT,20
S_WORKDAY,V_WORKDAY_TRENDED,MANAGER_LEVEL_2_USERNAME,TEXT,21
S_WORKDAY,V_WORKDAY_TRENDED,MANAGER_LEVEL_2_NAME,TEXT,22
S_WORKDAY,V_WORKDAY_TRENDED,MANAGER_LEVEL_3_USERNAME,TEXT,23
S_WORKDAY,V_WORKDAY_TRENDED,MANAGER_LEVEL_3_NAME,TEXT,24
S_WORKDAY,V_WORKDAY_TRENDED,HIGHEST_DIRECTOR_USERNAME,TEXT,25
S_WORKDAY,V_WORKDAY_TRENDED,LOCATION,TEXT,29
S_WORKDAY,V_WORKDAY_TRENDED,REGION,TEXT,36
S_WORKDAY,WD_DATAMARTFEED,EMPLOYEE_ID,NUMBER,2
S_WORKDAY,WD_DATAMARTFEED,USER_NAME,TEXT,3
S_WORKDAY,WD_DATAMARTFEED,IS_MANAGER,NUMBER,9
S_WORKDAY,WD_DATAMARTFEED,WORKER_TYPE,TEXT,15
S_WORKDAY,WD_DATAMARTFEED,PREHIRE_ID,TEXT,16
S_WORKDAY,WD_DATAMARTFEED,EMPLOYEE_TYPE,TEXT,18
S_WORKDAY,WD_DATAMARTFEED,ORIGINAL_HIRE_DATE,DATE,20
S_WORKDAY,WD_DATAMARTFEED,HIRE_DATE,DATE,21
S_WORKDAY,WD_DATAMARTFEED,EMPLOYEE_STATUS_DETAIL,TEXT,25
S_WORKDAY,WD_DATAMARTFEED,MANAGER_LEVEL_1,TEXT,26
S_WORKDAY,WD_DATAMARTFEED,MANAGER_LEVEL_1_USERNAME,TEXT,27
S_WORKDAY,WD_DATAMARTFEED,MANAGER_LEVEL_2,TEXT,28
S_WORKDAY,WD_DATAMARTFEED,MANAGER_LEVEL_2_USERNAME,TEXT,29
S_WORKDAY,WD_DATAMARTFEED,MANAGER_LEVEL_3,TEXT,30
S_WORKDAY,WD_DATAMARTFEED,MANAGER_LEVEL_3_USERNAME,TEXT,31
S_WORKDAY,WD_DATAMARTFEED,HIGHEST_DIRECTOR_USERNAME,TEXT,33
S_WORKDAY,WD_DATAMARTFEED,LOCATION,TEXT,42
S_WORKDAY,WD_DATAMARTFEED,REGION,TEXT,50
S_WORKDAY,WD_DATAMARTFEED,LOA,BOOLEAN,53
S_WORKDAY,WD_DATAMARTFEED,LOA_TYPE,TEXT,54
S_WORKDAY,WD_DATAMARTFEED,LOA_REFERENCE_ID,TEXT,63
S_WORKDAY,WD_DATAMARTFEED_TRENDED,EMPLOYEE_ID,NUMBER,2
S_WORKDAY,WD_DATAMARTFEED_TRENDED,DUPLICATE,NUMBER,9
S_WORKDAY,WD_DATAMARTFEED_TRENDED,USER_NAME,TEXT,11
S_WORKDAY,WD_DATAMARTFEED_TRENDED,EMPLOYEE_TYPE,TEXT,14
S_WORKDAY,WD_DATAMARTFEED_TRENDED,IS_MANAGER,NUMBER,15
S_WORKDAY,WD_DATAMARTFEED_TRENDED,WORKER_TYPE,TEXT,16
S_WORKDAY,WD_DATAMARTFEED_TRENDED,HIRE_DATE,DATE,24
S_WORKDAY,WD_DATAMARTFEED_TRENDED,MANAGER_LEVEL_1_USERNAME,TEXT,29
S_WORKDAY,WD_DATAMARTFEED_TRENDED,MANAGER_LEVEL_1_NAME,TEXT,30
S_WORKDAY,WD_DATAMARTFEED_TRENDED,MANAGER_LEVEL_2_USERNAME,TEXT,31
S_WORKDAY,WD_DATAMARTFEED_TRENDED,MANAGER_LEVEL_2_NAME,TEXT,32
S_WORKDAY,WD_DATAMARTFEED_TRENDED,MANAGER_LEVEL_3_USERNAME,TEXT,33
S_WORKDAY,WD_DATAMARTFEED_TRENDED,MANAGER_LEVEL_3_NAME,TEXT,34
S_WORKDAY,WD_DATAMARTFEED_TRENDED,HIGHEST_DIRECTOR_USERNAME,TEXT,35
S_WORKDAY,WD_DATAMARTFEED_TRENDED,LOCATION_CODE,TEXT,45
S_WORKDAY,WD_DATAMARTFEED_TRENDED,REGION,TEXT,52
S_WORKDAY,WD_EVENT_CATEGORIES,EVENT_CLASSIFICATION,TEXT,3
S_WORKDAY,WD_EVENT_CATEGORIES,REASON_CATEGORY,TEXT,4
S_WORKDAY,WD_EVENT_CATEGORIES,EVENT_CLASSIFICATION_CATEGORY,TEXT,5
S_WORKDAY,WD_EVENT_CATEGORIES,EVENT_CLASSIFICATION_SUBCATEGORY,TEXT,6
S_WORKDAY,WD_EVENT_CATEGORIES,MANAGER_REASON,TEXT,7
S_WORKDAY,WD_FWA,EMPLOYEE_ID,NUMBER,1
S_WORKDAY,WD_LOCATION,LOCATION_NAME,TEXT,5
S_WORKDAY,WD_LOCATION,LOCATION_USAGE,TEXT,11
S_WORKDAY,WD_LOCATION,LOCATION_TYPE,TEXT,12
S_WORKDAY,WD_LOCATION,COUNTRY_REGION,TEXT,18
S_WORKDAY,WD_LOCATION,REGION_ID,TEXT,19
S_WORKDAY,WD_LOCATION,LOCATION_WORKER_COUNT,NUMBER,23
S_WORKDAY,WD_LOCATION,LOCATION_OR_LOCATION_HIERARCHY_CONTAINER,TEXT,25
S_WORKDAY,WD_OPENINGS,MANAGER_NAME,TEXT,6
S_WORKDAY,WD_OPENINGS,MANAGER_EMPLOYEE_ID,NUMBER,7
S_WORKDAY,WD_OPENINGS,REGION,TEXT,9
S_WORKDAY,WD_OPENINGS,WORKER_TYPE,TEXT,16
S_WORKDAY,WD_OPENINGS,LOCATION,TEXT,22
S_WORKDAY,WD_OPENINGS,EMPLOYEE_TYPE,TEXT,23
S_WORKDAY,WD_REQUISITIONS,MANAGER_NAME,TEXT,3
S_WORKDAY,WD_REQUISITIONS,MANAGER_EMPLOYEE_ID,NUMBER,4
S_WORKDAY,WD_REQUISITIONS,REGION,TEXT,6
S_WORKDAY,WD_REQUISITIONS,WORKER_TYPE,TEXT,12
S_WORKDAY,WD_REQUISITIONS,LOCATION,TEXT,17
S_WORKDAY,WD_REQUISITIONS,EMPLOYEE_TYPE,TEXT,18
S_WORKDAY,WD_REQUISITIONS_OLD,MANAGER_NAME,TEXT,3
S_WORKDAY,WD_REQUISITIONS_OLD,MANAGER_EMPLOYEE_ID,NUMBER,4
S_WORKDAY,WD_REQUISITIONS_OLD,REGION,TEXT,6
S_WORKDAY,WD_REQUISITIONS_OLD,WORKER_TYPE,TEXT,12
S_WORKDAY,WD_REQUISITIONS_OLD,LOCATION,TEXT,17
S_WORKDAY,WD_REQUISITIONS_OLD,EMPLOYEE_TYPE,TEXT,18
S_WORKDAY,WD_SCHEDULED_PROCESSES,USER_DISABLED,NUMBER,6
S_WORKDAY,WD_SECURITY,EMPLOYEE_USERNAME,TEXT,1
S_WORKDAY,WD_SECURITY,EMPLOYEE_ID,NUMBER,2
S_WORKDAY,WD_SECURITY,HR_PARTNER_USERNAME,TEXT,3
S_WORKDAY,WD_SECURITY,HR_PARTNER_EMPLOYEE_ID,NUMBER,4
S_WORKDAY,WORKDAY_CALIBRATION,EMPLOYEE_ID,NUMBER,1
S_WORKDAY,WORKDAY_PROMOTIONS,EMPLOYEE_ID,NUMBER,1
S_WORKDAY,WORKDAY_PROMOTIONS,HIRE_DATE,TIMESTAMP_NTZ,2
S_WORKDAY,WORKDAY_TRENDED,EMPLOYEE_ID,NUMBER,2
S_WORKDAY,WORKDAY_TRENDED,EMPLOYEE_USERNAME,TEXT,5
S_WORKDAY,WORKDAY_TRENDED,IS_MANAGER,NUMBER,11
S_WORKDAY,WORKDAY_TRENDED,WORKER_TYPE,TEXT,17
S_WORKDAY,WORKDAY_TRENDED,PREHIRE_ID,TEXT,18
S_WORKDAY,WORKDAY_TRENDED,EMPLOYEE_TYPE,TEXT,20
S_WORKDAY,WORKDAY_TRENDED,ORIGINAL_HIRE_DATE,DATE,22
S_WORKDAY,WORKDAY_TRENDED,HIRE_DATE,DATE,23
S_WORKDAY,WORKDAY_TRENDED,EMPLOYEE_STATUS_DETAIL,TEXT,27
S_WORKDAY,WORKDAY_TRENDED,MANAGER_LEVEL_1_NAME,TEXT,28
S_WORKDAY,WORKDAY_TRENDED,MANAGER_LEVEL_1_USERNAME,TEXT,29
S_WORKDAY,WORKDAY_TRENDED,MANAGER_LEVEL_2_NAME,TEXT,30
S_WORKDAY,WORKDAY_TRENDED,MANAGER_LEVEL_2_USERNAME,TEXT,31
S_WORKDAY,WORKDAY_TRENDED,MANAGER_LEVEL_3_NAME,TEXT,32
S_WORKDAY,WORKDAY_TRENDED,MANAGER_LEVEL_3_USERNAME,TEXT,33
S_WORKDAY,WORKDAY_TRENDED,HIGHEST_DIRECTOR_USERNAME,TEXT,35
S_WORKDAY,WORKDAY_TRENDED,LOCATION,TEXT,44
S_WORKDAY,WORKDAY_TRENDED,REGION,TEXT,52
S_WORKDAY,WORKDAY_TRENDED,LOA,BOOLEAN,60
S_WORKDAY,WORKDAY_TRENDED,LOA_TYPE,TEXT,61
S_WORKDAY,WORKDAY_TRENDED,LOA_REFERENCE_ID,TEXT,70
S_WORKDAY,WORKDAY_TRENDED_OLD,EMPLOYEE_ID,NUMBER,2
S_WORKDAY,WORKDAY_TRENDED_OLD,EMPLOYEE_USERNAME,TEXT,7
S_WORKDAY,WORKDAY_TRENDED_OLD,EMPLOYEE_TYPE,TEXT,10
S_WORKDAY,WORKDAY_TRENDED_OLD,IS_MANAGER,NUMBER,11
S_WORKDAY,WORKDAY_TRENDED_OLD,WORKER_TYPE,TEXT,12
S_WORKDAY,WORKDAY_TRENDED_OLD,HIRE_DATE,DATE,20
S_WORKDAY,WORKDAY_TRENDED_OLD,MANAGER_LEVEL_1_USERNAME,TEXT,25
S_WORKDAY,WORKDAY_TRENDED_OLD,MANAGER_LEVEL_1_NAME,TEXT,26
S_WORKDAY,WORKDAY_TRENDED_OLD,MANAGER_LEVEL_2_USERNAME,TEXT,27
S_WORKDAY,WORKDAY_TRENDED_OLD,MANAGER_LEVEL_2_NAME,TEXT,28
S_WORKDAY,WORKDAY_TRENDED_OLD,MANAGER_LEVEL_3_USERNAME,TEXT,29
S_WORKDAY,WORKDAY_TRENDED_OLD,MANAGER_LEVEL_3_NAME,TEXT,30
S_WORKDAY,WORKDAY_TRENDED_OLD,HIGHEST_DIRECTOR_USERNAME,TEXT,31
S_WORKDAY,WORKDAY_TRENDED_OLD,LOCATION,TEXT,41
S_WORKDAY,WORKDAY_TRENDED_OLD,REGION,TEXT,48
S_WORKDAY,WORKDAY_TRENDED_STAGE_OLD,EMPLOYEE_ID,NUMBER,2
S_WORKDAY,WORKDAY_TRENDED_STAGE_OLD,EMPLOYEE_USERNAME,TEXT,6
S_WORKDAY,WORKDAY_TRENDED_STAGE_OLD,EMPLOYEE_TYPE,TEXT,9
S_WORKDAY,WORKDAY_TRENDED_STAGE_OLD,IS_MANAGER,NUMBER,10
S_WORKDAY,WORKDAY_TRENDED_STAGE_OLD,WORKER_TYPE,TEXT,11
S_WORKDAY,WORKDAY_TRENDED_STAGE_OLD,HIRE_DATE,DATE,19
S_WORKDAY,WORKDAY_TRENDED_STAGE_OLD,MANAGER_LEVEL_1_USERNAME,TEXT,24
S_WORKDAY,WORKDAY_TRENDED_STAGE_OLD,MANAGER_LEVEL_1_NAME,TEXT,25
S_WORKDAY,WORKDAY_TRENDED_STAGE_OLD,MANAGER_LEVEL_2_USERNAME,TEXT,26
S_WORKDAY,WORKDAY_TRENDED_STAGE_OLD,MANAGER_LEVEL_2_NAME,TEXT,27
S_WORKDAY,WORKDAY_TRENDED_STAGE_OLD,MANAGER_LEVEL_3_USERNAME,TEXT,28
S_WORKDAY,WORKDAY_TRENDED_STAGE_OLD,MANAGER_LEVEL_3_NAME,TEXT,29
S_WORKDAY,WORKDAY_TRENDED_STAGE_OLD,HIGHEST_DIRECTOR_USERNAME,TEXT,30
S_WORKDAY,WORKDAY_TRENDED_STAGE_OLD,LOCATION,TEXT,40
S_WORKDAY,WORKDAY_TRENDED_STAGE_OLD,REGION,TEXT,47
